id,area_id,index
131101401,131101,401
131101402,131101,402
131101415,131101,415
131101403,131101,403
131101405,131101,405
131101406,131101,406
131101407,131101,407
131101408,131101,408
131101409,131101,409
131101410,131101,410
131101411,131101,411
131101412,131101,412
131101413,131101,413
131101404,131101,404
131101703,131101,703
131101702,131101,702
131101705,131101,705
131101940,131101,940
131101910,131101,910
131101805,131101,805
131101704,131101,704
131101802,131101,802
131101801,131101,801
131101804,131101,804
913120102,131201,2
913120103,131201,3
131201603,131201,603
131201941,131201,941
131201910,131201,910
131201802,131201,802
131201801,131201,801
913120101,131201,1
131201606,131201,606
131201605,131201,605
131201604,131201,604
131201602,131201,602
131201607,131201,607
131201503,131201,503
131201601,131201,601
131201202,131201,202
131201203,131201,203
131201401,131201,401
131201402,131201,402
131201201,131201,201
131201404,131201,404
131201405,131201,405
131201406,131201,406
131201501,131201,501
131201502,131201,502
131201403,131201,403
131202604,131202,604
131202605,131202,605
131202606,131202,606
131202607,131202,607
131202608,131202,608
131202609,131202,609
131202614,131202,614
131202611,131202,611
131202612,131202,612
131202613,131202,613
131202701,131202,701
131202702,131202,702
131202703,131202,703
131202801,131202,801
131202920,131202,920
131202949,131202,949
131202610,131202,610
131202603,131202,603
131202406,131202,406
913120201,131202,1
131202001,131202,1
131202602,131202,602
131202118,131202,118
131202202,131202,202
131202203,131202,203
131202204,131202,204
131202205,131202,205
131202401,131202,401
131202117,131202,117
131202403,131202,403
131202404,131202,404
131202405,131202,405
131202501,131202,501
131202502,131202,502
131202601,131202,601
913120202,131202,2
131202402,131202,402
131211705,131211,705
131211704,131211,704
131211703,131211,703
131211702,131211,702
131211701,131211,701
131211605,131211,605
131211601,131211,601
131211603,131211,603
131211602,131211,602
131211503,131211,503
131211502,131211,502
131211501,131211,501
131211604,131211,604
131211801,131211,801
131212602,131212,602
131212707,131212,707
131212805,131212,805
131212802,131212,802
131212801,131212,801
131212706,131212,706
131212705,131212,705
131212702,131212,702
131212703,131212,703
131212601,131212,601
131212505,131212,505
131212504,131212,504
131212503,131212,503
131212502,131212,502
131212501,131212,501
131212603,131212,603
131213708,131213,708
131213701,131213,701
131213702,131213,702
131213709,131213,709
131213607,131213,607
131213802,131213,802
131213804,131213,804
131213805,131213,805
131213608,131213,608
131213801,131213,801
131213606,131213,606
131213601,131213,601
131213502,131213,502
131213604,131213,604
131213603,131213,603
131213602,131213,602
131213505,131213,505
131213504,131213,504
131213503,131213,503
131213605,131213,605
131213501,131213,501
131301612,131301,612
131301611,131301,611
131301610,131301,610
131301607,131301,607
131301608,131301,608
131301613,131301,613
131301609,131301,609
131301709,131301,709
131301701,131301,701
131301707,131301,707
131301706,131301,706
131301703,131301,703
131301702,131301,702
131301614,131301,614
131301618,131301,618
131301617,131301,617
131301606,131301,606
131301708,131301,708
131301605,131301,605
131301201,131301,201
131301603,131301,603
131301616,131301,616
131301202,131301,202
131301501,131301,501
131301502,131301,502
131301503,131301,503
131301504,131301,504
131301505,131301,505
131301604,131301,604
131301506,131301,506
131301508,131301,508
131301509,131301,509
131301510,131301,510
131301511,131301,511
131301512,131301,512
131301601,131301,601
131301602,131301,602
131301507,131301,507
131301615,131301,615
131302514,131302,514
131302501,131302,501
131302613,131302,613
131302614,131302,614
131302615,131302,615
131302616,131302,616
131302617,131302,617
131302618,131302,618
131302619,131302,619
131302620,131302,620
131302621,131302,621
131302622,131302,622
131302623,131302,623
131302624,131302,624
131302625,131302,625
131302612,131302,612
131302626,131302,626
131302628,131302,628
131302629,131302,629
131302630,131302,630
131302701,131302,701
131302703,131302,703
131302704,131302,704
131302707,131302,707
131302710,131302,710
131302711,131302,711
131302714,131302,714
131302715,131302,715
131302716,131302,716
131302801,131302,801
131302627,131302,627
131302611,131302,611
131302610,131302,610
131302517,131302,517
131302504,131302,504
131302505,131302,505
131302506,131302,506
131302507,131302,507
131302508,131302,508
131302509,131302,509
131302510,131302,510
131302511,131302,511
131302512,131302,512
131302513,131302,513
131302515,131302,515
131302516,131302,516
131302609,131302,609
131302503,131302,503
131302518,131302,518
131302520,131302,520
131302521,131302,521
131302522,131302,522
131302523,131302,523
131302524,131302,524
131302601,131302,601
131302602,131302,602
131302603,131302,603
131302604,131302,604
131302605,131302,605
131302606,131302,606
131302607,131302,607
131302608,131302,608
131302519,131302,519
131302502,131302,502
913140101,131401,1
913140102,131401,2
131401401,131401,401
131401604,131401,604
131401407,131401,407
131401408,131401,408
131401409,131401,409
131401411,131401,411
131401501,131401,501
131401502,131401,502
131401601,131401,601
131401602,131401,602
131401603,131401,603
131401605,131401,605
131401606,131401,606
131401701,131401,701
131401702,131401,702
131401703,131401,703
131401704,131401,704
131401801,131401,801
131401910,131401,910
131401406,131401,406
131401405,131401,405
131401410,131401,410
131401403,131401,403
131401001,131401,3
131401002,131401,5
131401003,131401,6
131401004,131401,7
131401101,131401,101
131401404,131401,404
131401125,131401,125
131401126,131401,126
131401127,131401,127
131401124,131401,124
131401129,131401,129
131401201,131401,201
131401202,131401,202
131401203,131401,203
131401204,131401,204
131401205,131401,205
131401402,131401,402
131401128,131401,128
131402515,131402,515
131402607,131402,607
131402606,131402,606
131402605,131402,605
131402604,131402,604
131402516,131402,516
131402602,131402,602
131402601,131402,601
131402608,131402,608
131402603,131402,603
131402609,131402,609
131402705,131402,705
131402611,131402,611
131402612,131402,612
131402613,131402,613
131402614,131402,614
131402615,131402,615
131402616,131402,616
131402617,131402,617
131402702,131402,702
131402704,131402,704
913140203,131402,3
131402514,131402,514
131402610,131402,610
131402513,131402,513
131402402,131402,402
131402511,131402,511
131402201,131402,201
131402202,131402,202
131402203,131402,203
131402401,131402,401
131402707,131402,707
131402403,131402,403
131402404,131402,404
131402405,131402,405
131402406,131402,406
131402407,131402,407
131402512,131402,512
131402408,131402,408
131402410,131402,410
131402501,131402,501
131402502,131402,502
131402504,131402,504
131402505,131402,505
131402506,131402,506
131402507,131402,507
131402508,131402,508
131402509,131402,509
131402510,131402,510
131402409,131402,409
913140201,131402,1
131402708,131402,708
131402711,131402,714
131402710,131402,713
131402920,131402,920
131402814,131402,814
131402813,131402,813
131402812,131402,812
131402811,131402,811
131402810,131402,810
131402809,131402,809
913140202,131402,2
131402807,131402,807
131402808,131402,808
131402714,131402,717
131402716,131402,720
131402713,131402,716
131402802,131402,802
131402803,131402,803
131402801,131402,801
131402806,131402,806
131411202,131411,202
131411201,131411,201
131411137,131411,137
131411120,131411,120
131411119,131411,119
131411118,131411,118
131411117,131411,117
131411116,131411,116
131411114,131411,114
131411115,131411,115
131411013,131411,13
131411012,131411,12
131411011,131411,11
131411010,131411,10
131411009,131411,9
131411008,131411,8
131411004,131411,4
131411002,131411,2
131411001,131411,1
131411014,131411,14
131411015,131411,15
131481601,131481,601
131481602,131481,602
131481603,131481,603
131481604,131481,604
913148201,131482,1
131482604,131482,604
131482601,131482,601
131482602,131482,602
131482603,131482,603
131501501,131501,501
131501804,131501,804
131501803,131501,803
131501801,131501,801
131501705,131501,705
131501703,131501,703
131501702,131501,702
131501701,131501,701
131501612,131501,612
131501611,131501,611
131501610,131501,610
131501609,131501,609
131501704,131501,704
131501607,131501,607
131501502,131501,502
131501608,131501,608
131501503,131501,503
131501504,131501,504
131501506,131501,506
131501507,131501,507
131501505,131501,505
131501602,131501,602
131501603,131501,603
131501604,131501,604
131501606,131501,606
131501605,131501,605
131501601,131501,601
131502705,131502,705
131502704,131502,704
131502703,131502,703
131502702,131502,702
131502701,131502,701
131502608,131502,608
131502606,131502,606
131502605,131502,605
131502604,131502,604
131502603,131502,603
131502601,131502,601
131502505,131502,505
131502503,131502,503
131502607,131502,607
131502602,131502,602
131503701,131503,701
131503601,131503,601
131503702,131503,702
131503602,131503,602
131504601,131504,601
131504602,131504,602
131504701,131504,701
131504607,131504,607
131504606,131504,606
131504603,131504,603
131504604,131504,604
131504605,131504,605
131505707,131505,707
131505706,131505,706
131505705,131505,705
131505704,131505,704
131505703,131505,703
131505701,131505,701
131505611,131505,611
131505610,131505,610
131505702,131505,702
131505608,131505,608
131505607,131505,607
131505606,131505,606
131505605,131505,605
131505604,131505,604
131505603,131505,603
131505602,131505,602
131505601,131505,601
131505609,131505,609
131701609,131701,609
131701610,131701,610
131701611,131701,611
131701612,131701,612
131701801,131701,801
131701702,131701,702
131701706,131701,706
131701608,131701,608
131701701,131701,701
131701607,131701,607
131701802,131701,802
131701605,131701,605
131701604,131701,604
131701603,131701,603
131701602,131701,602
131701601,131701,601
131701503,131701,503
131701502,131701,502
131701501,131701,501
131701202,131701,202
131701201,131701,201
131701606,131701,606
131702608,131702,608
131702701,131702,701
131702704,131702,704
131702801,131702,801
131702708,131702,708
131702711,131702,711
131702712,131702,712
131702607,131702,607
131702707,131702,707
131702606,131702,606
131702706,131702,706
131702604,131702,604
131702603,131702,603
131702602,131702,602
131702601,131702,601
131702506,131702,506
131702505,131702,505
131702504,131702,504
131702503,131702,503
131702502,131702,502
131702605,131702,605
131801607,131801,607
131801606,131801,606
131801604,131801,604
131801505,131801,505
131801602,131801,602
131801601,131801,601
913180103,131801,3
131801603,131801,603
131801609,131801,609
131801706,131801,706
131801611,131801,611
131801704,131801,704
131801705,131801,705
131801801,131801,801
131801802,131801,802
131801910,131801,910
913180101,131801,1
913180102,131801,2
131801504,131801,504
131801610,131801,610
131801503,131801,503
131801608,131801,608
131801501,131801,501
131801001,131801,1
131801002,131801,2
131801502,131801,502
131801003,131801,3
131801004,131801,4
131801005,131801,5
131801006,131801,6
131801007,131801,7
131801008,131801,8
131801009,131801,9
131801010,131801,10
131801605,131801,605
131801201,131801,201
131801011,131801,11
131801406,131801,406
131801407,131801,407
131801404,131801,404
131801405,131801,405
131801403,131801,403
131801402,131801,402
131801401,131801,401
131802507,131802,507
131802506,131802,506
131802505,131802,505
131802504,131802,504
131802503,131802,503
131802502,131802,502
131802501,131802,501
131802430,131802,430
131802429,131802,429
131802428,131802,428
131802427,131802,427
131802426,131802,426
131802508,131802,508
131802601,131802,601
131802602,131802,602
131802603,131802,603
131802604,131802,604
131802425,131802,425
131802704,131802,704
131802705,131802,705
131802706,131802,706
131802707,131802,707
131802708,131802,708
131802802,131802,802
131802910,131802,910
131802920,131802,920
131802949,131802,949
913180203,131802,3
913180201,131802,1
913180202,131802,2
131802703,131802,703
131802457,131802,457
131802422,131802,422
131802001,131802,1
131802002,131802,2
131802201,131802,201
131802202,131802,202
131802203,131802,203
131802423,131802,423
131802205,131802,205
131802206,131802,206
131802207,131802,207
131802208,131802,208
131802401,131802,401
131802402,131802,402
131802403,131802,403
131802405,131802,405
131802406,131802,406
131802204,131802,204
131802408,131802,408
131802421,131802,421
131802420,131802,420
131802419,131802,419
131802407,131802,407
131802418,131802,418
131802417,131802,417
131802416,131802,416
131802424,131802,424
131802414,131802,414
131802413,131802,413
131802409,131802,409
131802412,131802,412
131802410,131802,410
131802411,131802,411
131802415,131802,415
913180303,131803,3
913180302,131803,2
913180301,131803,1
131803406,131803,406
131803408,131803,408
131803407,131803,407
131803405,131803,405
131803403,131803,403
131803402,131803,402
131803401,131803,401
131803208,131803,208
131803206,131803,206
131803205,131803,205
131803204,131803,204
131803203,131803,203
131803202,131803,202
131803201,131803,201
131803404,131803,404
131803207,131803,207
131803409,131803,409
131803603,131803,603
131803611,131803,611
131803610,131803,610
131803502,131803,502
131803609,131803,609
131803608,131803,608
131803607,131803,607
131803606,131803,606
131803605,131803,605
131803604,131803,604
131803503,131803,503
131803602,131803,602
131803601,131803,601
131803508,131803,508
131803507,131803,507
131803506,131803,506
131803612,131803,612
131803505,131803,505
131803613,131803,613
131803615,131803,615
131803410,131803,410
131803411,131803,411
131803412,131803,412
131803501,131803,501
131803940,131803,940
131803806,131803,806
131803614,131803,614
131803805,131803,805
131803802,131803,802
131803705,131803,705
131803704,131803,704
131803703,131803,703
131803702,131803,702
131803701,131803,701
131803803,131803,803
131803504,131803,504
131804704,131804,704
131804707,131804,707
131804701,131804,701
131804708,131804,708
131804709,131804,709
131804710,131804,710
131804711,131804,711
131804809,131804,809
131804705,131804,705
131804601,131804,601
131804706,131804,706
131804409,131804,409
131804408,131804,408
131804407,131804,407
131804810,131804,810
131804406,131804,406
131804001,131804,1
131804002,131804,2
131804401,131804,401
131804402,131804,402
131804403,131804,403
131804501,131804,501
131804404,131804,404
131804405,131804,405
913180401,131804,1
913188101,131881,1
131881601,131881,601
131881602,131881,602
131881603,131881,603
131881604,131881,604
131901411,131901,411
131901504,131901,504
131901505,131901,505
131901506,131901,506
131901601,131901,601
131901602,131901,602
131901603,131901,603
131901604,131901,604
131901605,131901,605
131901412,131901,412
131901503,131901,503
131901608,131901,608
131901701,131901,701
131901702,131901,702
131901703,131901,703
131901704,131901,704
131901705,131901,705
131901801,131901,801
131901804,131901,804
913190103,131901,3
913190102,131901,2
913190101,131901,1
131901606,131901,606
131901502,131901,502
131901607,131901,607
131901416,131901,415
131901410,131901,410
131901409,131901,409
131901408,131901,408
131901407,131901,407
131901406,131901,406
131901501,131901,501
131901405,131901,405
131901404,131901,404
131901403,131901,403
131901402,131901,402
131901401,131901,401
131901203,131901,203
131901202,131901,202
131901201,131901,201
131901123,131901,123
131901413,131901,413
131901414,131901,414
131901415,131901,415
131901003,131901,3
131901001,131901,1
131901002,131901,2
131901122,131901,122
131901007,131901,7
131901004,131901,4
131901005,131901,5
131901006,131901,6
131902608,131902,608
131902606,131902,606
131902949,131902,949
131902806,131902,806
131902805,131902,805
131902804,131902,804
131902802,131902,802
131902702,131902,702
131902701,131902,701
131902609,131902,609
131902607,131902,607
131902703,131902,703
131902604,131902,604
913190202,131902,2
131902603,131902,603
131902602,131902,602
131902601,131902,601
131902505,131902,505
131902504,131902,504
131902503,131902,503
131902502,131902,502
131902206,131902,206
131902205,131902,205
131902204,131902,204
131902203,131902,203
131902202,131902,202
131902201,131902,201
913190201,131902,1
131902501,131902,501
131902605,131902,605
131981201,131981,201
131981801,131981,801
131981603,131981,603
131981602,131981,602
131981601,131981,601
131981502,131981,502
131981501,131981,501
131981202,131981,202
131982603,131982,603
131982602,131982,602
131982601,131982,601
131982604,131982,604
131982501,131982,501
132201611,132201,611
132201610,132201,610
132201609,132201,609
132201608,132201,608
132201607,132201,607
132201606,132201,606
132201605,132201,605
132201613,132201,613
132201604,132201,604
132201603,132201,603
132201602,132201,602
132201612,132201,612
132201614,132201,614
132201710,132201,714
132201601,132201,601
132201616,132201,616
132201617,132201,617
132201618,132201,618
132201701,132201,701
132201702,132201,702
132201706,132201,706
913220101,132201,1
913220102,132201,2
132201709,132201,709
913220103,132201,3
132201707,132201,707
132201615,132201,615
132201513,132201,513
132201512,132201,512
132201511,132201,511
132201711,132201,715
132201801,132201,801
132201803,132201,803
132201804,132201,804
132201805,132201,805
132201806,132201,806
132201811,132201,811
132201812,132201,812
132201910,132201,910
132201201,132201,201
132201202,132201,202
132201203,132201,203
132201808,132201,808
132201205,132201,205
132201510,132201,510
132201509,132201,509
132201508,132201,508
132201507,132201,507
132201506,132201,506
132201204,132201,204
132201708,132201,708
132201502,132201,502
132201501,132201,501
132201505,132201,505
132201503,132201,503
132201504,132201,504
132202501,132202,501
132202601,132202,601
132202605,132202,605
132202604,132202,604
132202603,132202,603
132202602,132202,602
132203601,132203,601
132203501,132203,501
132211503,132211,503
913221101,132211,1
913221102,132211,2
913221103,132211,3
132211501,132211,501
132211502,132211,502
132211504,132211,504
132211506,132211,506
132211505,132211,505
132211949,132211,949
132211808,132211,808
132211806,132211,806
132211802,132211,802
132211801,132211,801
132211706,132211,706
132211705,132211,705
132211704,132211,704
132211703,132211,703
132211804,132211,804
132211701,132211,701
132211605,132211,605
132211604,132211,604
132211603,132211,603
132211602,132211,602
132211601,132211,601
132211507,132211,507
132211508,132211,508
132211702,132211,702
132212601,132212,601
132213702,132213,702
132213701,132213,701
132213603,132213,603
132213602,132213,602
132213601,132213,601
132221802,132221,802
132221801,132221,801
132221706,132221,706
132221705,132221,705
132221704,132221,704
132221703,132221,703
132221702,132221,702
132221601,132221,601
132221602,132221,602
132221509,132221,509
132221701,132221,701
132221507,132221,507
132221506,132221,506
132221505,132221,505
132221504,132221,504
132221503,132221,503
132221502,132221,502
132221501,132221,501
132221201,132221,201
913222101,132221,1
913222102,132221,2
132221508,132221,508
139001851,139001,851
139001850,139001,850
139001606,139001,606
139001605,139001,605
139001604,139001,604
139001603,139001,603
139001602,139001,602
139001601,139001,601
139002754,139002,754
139002753,139002,753
139002752,139002,752
139002751,139002,751
139002616,139002,616
139002615,139002,615
139002614,139002,614
139002613,139002,613
139002612,139002,612
139002611,139002,611
139002610,139002,610
139002504,139002,504
139002608,139002,608
139002607,139002,607
139002606,139002,606
139002605,139002,605
139002604,139002,604
139002603,139002,603
139002602,139002,602
139002601,139002,601
139002503,139002,503
139002502,139002,502
139002501,139002,501
139002609,139002,609
139002755,139002,755
139004753,139004,753
139004752,139004,752
139004754,139004,754
139004613,139004,613
139004612,139004,612
139004611,139004,611
139004610,139004,610
139004609,139004,609
139004608,139004,608
139004607,139004,607
139004606,139004,606
139004751,139004,751
139004604,139004,604
139004603,139004,603
139004602,139004,602
139004601,139004,601
139004505,139004,505
139004504,139004,504
139004503,139004,503
139004502,139004,502
139004501,139004,501
139004605,139004,605
139005607,139005,607
139005606,139005,606
139005605,139005,605
139005604,139005,604
139005602,139005,602
139005601,139005,601
139005501,139005,501
139005603,139005,603
139902901,139902,901
139902401,139902,401
139902402,139902,402
139902403,139902,403
139902404,139902,404
139902405,139902,405
139902406,139902,406
139902407,139902,407
139902902,139902,902
139903902,139903,902
139903403,139903,403
139903405,139903,405
139903404,139903,404
139903406,139903,406
139903407,139903,407
139903401,139903,401
139903402,139903,402
139904901,139904,901
139905902,139905,902
139905901,139905,901
139905406,139905,406
139905407,139905,407
139905404,139905,404
139905403,139905,403
139905402,139905,402
139905401,139905,401
139905405,139905,405
139906401,139906,401
139906402,139906,402
139906403,139906,403
139906404,139906,404
139906405,139906,405
139906406,139906,406
139906408,139906,408
139906407,139906,407
139906410,139906,410
139906901,139906,901
139906902,139906,902
139906409,139906,409
139907901,139907,901
139907412,139907,412
139907411,139907,411
139907410,139907,410
139907409,139907,409
139907408,139907,408
139907407,139907,407
139907405,139907,405
139907404,139907,404
139907403,139907,403
139907402,139907,402
139907401,139907,401
139907202,139907,202
139907201,139907,201
139907406,139907,406
139907910,139907,910
914011102,140111,2
140111201,140111,201
140111505,140111,505
140111506,140111,506
140111601,140111,601
140111602,140111,602
140111603,140111,603
140111604,140111,604
140111605,140111,605
140111606,140111,606
140111607,140111,607
140111608,140111,608
140111701,140111,701
140111801,140111,801
140111802,140111,802
140111930,140111,930
140111931,140111,931
914011104,140111,4
914011103,140111,3
914011101,140111,1
140111503,140111,503
140111504,140111,504
140111501,140111,501
140111202,140111,202
140111203,140111,203
140111204,140111,204
140111205,140111,205
140111206,140111,206
140111207,140111,207
140111502,140111,502
140111209,140111,209
140111208,140111,208
140111402,140111,402
140111403,140111,403
140111404,140111,404
140111405,140111,405
140111406,140111,406
140111407,140111,407
140111408,140111,408
140111409,140111,409
140111401,140111,401
140111702,140111,702
914012103,140121,3
914012102,140121,2
914012101,140121,1
140121416,140121,416
140121207,140121,207
140121402,140121,402
140121403,140121,403
140121404,140121,404
140121405,140121,405
140121406,140121,406
140121407,140121,407
140121408,140121,408
140121409,140121,409
140121410,140121,410
140121411,140121,411
140121412,140121,412
140121413,140121,413
140121414,140121,414
140121415,140121,415
140121417,140121,417
140121418,140121,418
140121419,140121,419
140121420,140121,420
140121421,140121,421
140121422,140121,422
140121423,140121,423
140121424,140121,424
140121901,140121,901
140121902,140121,902
140121903,140121,903
140121401,140121,401
140121208,140121,208
140121905,140121,905
140121206,140121,206
140121904,140121,904
140121001,140121,1
140121906,140121,906
140121002,140121,2
140121003,140121,3
140121004,140121,4
140121005,140121,5
140121910,140121,910
140121102,140121,102
140121201,140121,201
140121202,140121,202
140121203,140121,203
140121204,140121,204
140121205,140121,205
140121101,140121,101
140122406,140122,406
140122502,140122,502
140122704,140122,704
140122703,140122,703
140122702,140122,702
140122404,140122,404
140122609,140122,609
140122608,140122,608
140122402,140122,402
140122201,140122,201
140122101,140122,101
140122701,140122,701
140122501,140122,501
140122401,140122,401
914012202,140122,2
914012201,140122,1
140122601,140122,601
140122602,140122,602
140122604,140122,604
140122605,140122,605
140122603,140122,603
140122607,140122,607
140122504,140122,504
140122503,140122,503
140122606,140122,606
140123606,140123,606
140123705,140123,705
140123704,140123,704
140123703,140123,703
140123702,140123,702
140123701,140123,701
140123706,140123,706
140123607,140123,607
140123605,140123,605
140123503,140123,503
140123603,140123,603
140123602,140123,602
140123601,140123,601
140123502,140123,502
140123501,140123,501
140123402,140123,402
140123401,140123,401
914012302,140123,2
914012301,140123,1
140123604,140123,604
140124851,140124,851
140124850,140124,850
140124601,140124,601
140124403,140124,403
140124404,140124,404
140124402,140124,402
140124401,140124,401
914012401,140124,1
140124501,140124,501
140131406,140131,406
140131407,140131,407
140131408,140131,408
140131409,140131,409
140131414,140131,414
140131601,140131,601
140131503,140131,503
140131504,140131,504
140131505,140131,505
140131506,140131,506
140131501,140131,501
140131405,140131,405
140131403,140131,403
140131402,140131,402
140131401,140131,401
140131209,140131,209
140131208,140131,208
140131207,140131,207
140131206,140131,206
140131205,140131,205
140131204,140131,204
140131203,140131,203
140131202,140131,202
140131201,140131,201
140131404,140131,404
140131602,140131,602
140131502,140131,502
140131604,140131,604
914013101,140131,1
914013102,140131,2
914013103,140131,3
140131603,140131,603
140131706,140131,706
140131705,140131,705
140131704,140131,704
140131801,140131,801
140131701,140131,701
140131605,140131,605
140131702,140131,702
140131607,140131,607
140131608,140131,608
140131606,140131,606
140131609,140131,609
140131610,140131,610
140141603,140141,603
140141610,140141,610
140141605,140141,605
140141606,140141,606
140141607,140141,607
140141608,140141,608
140141609,140141,609
140141604,140141,604
140141701,140141,701
140141943,140141,943
140141703,140141,703
140141704,140141,704
140141801,140141,801
140141802,140141,802
140141920,140141,920
140141941,140141,941
140141602,140141,602
914014101,140141,1
914014102,140141,2
914014103,140141,3
140141702,140141,702
140141601,140141,601
140141501,140141,501
140141505,140141,505
140141201,140141,201
140141202,140141,202
140141203,140141,203
140141204,140141,204
140141205,140141,205
140141208,140141,208
140141401,140141,401
140141402,140141,402
140141403,140141,403
140141404,140141,404
140141506,140141,506
140141406,140141,406
140141405,140141,405
140141408,140141,408
140141410,140141,410
140141411,140141,411
140141412,140141,412
140141413,140141,413
140141414,140141,414
140141415,140141,415
140141416,140141,416
140141502,140141,502
140141503,140141,503
140141504,140141,504
140141407,140141,407
140141409,140141,409
914020101,140201,1
914020102,140201,2
914020103,140201,3
140201419,140201,419
140201001,140201,1
140201416,140201,416
140201910,140201,910
140201801,140201,801
140201703,140201,703
140201702,140201,702
140201701,140201,701
140201609,140201,609
140201608,140201,608
140201607,140201,607
140201606,140201,606
140201605,140201,605
140201604,140201,604
140201603,140201,603
140201602,140201,602
140201415,140201,415
140201601,140201,601
140201505,140201,505
140201504,140201,504
140201503,140201,503
140201502,140201,502
140201501,140201,501
140201429,140201,429
140201428,140201,428
140201427,140201,427
140201426,140201,426
140201425,140201,425
140201424,140201,424
140201423,140201,423
140201422,140201,422
140201420,140201,420
140201506,140201,506
140201418,140201,418
140201414,140201,414
140201412,140201,412
140201101,140201,101
140201102,140201,102
140201103,140201,103
140201104,140201,104
140201105,140201,105
140201106,140201,106
140201107,140201,107
140201108,140201,108
140201109,140201,109
140201110,140201,110
140201111,140201,111
140201112,140201,112
140201201,140201,201
140201202,140201,202
140201413,140201,413
140201203,140201,203
140201205,140201,205
140201411,140201,411
140201410,140201,410
140201409,140201,409
140201408,140201,408
140201407,140201,407
140201204,140201,204
140201406,140201,406
140201404,140201,404
140201403,140201,403
140201402,140201,402
140201401,140201,401
140201206,140201,206
140201405,140201,405
914020302,140203,2
914020301,140203,1
914020303,140203,3
140203202,140203,202
140203608,140203,608
140203501,140203,501
140203502,140203,502
140203503,140203,503
140203505,140203,505
140203506,140203,506
140203601,140203,601
140203602,140203,602
140203603,140203,603
140203604,140203,604
140203605,140203,605
140203606,140203,606
140203607,140203,607
140203702,140203,702
140203703,140203,703
140203706,140203,706
140203801,140203,801
140203910,140203,910
140203414,140203,414
140203413,140203,413
140203504,140203,504
140203411,140203,411
140203101,140203,101
140203201,140203,201
140203203,140203,203
140203204,140203,204
140203205,140203,205
140203412,140203,412
140203206,140203,206
140203207,140203,207
140203402,140203,402
140203401,140203,401
140203404,140203,404
140203405,140203,405
140203406,140203,406
140203407,140203,407
140203408,140203,408
140203409,140203,409
140203410,140203,410
140203403,140203,403
140210611,140210,611
140210609,140210,609
140210610,140210,610
140210612,140210,612
140210851,140210,851
140210701,140210,701
140210702,140210,702
140210850,140210,850
140210608,140210,608
140210613,140210,613
140210607,140210,607
140210202,140210,202
140210605,140210,605
140210604,140210,604
140210603,140210,603
140210602,140210,602
140210601,140210,601
140210502,140210,502
140210501,140210,501
140210201,140210,201
140210606,140210,606
140211705,140211,705
140211704,140211,704
140211702,140211,702
140211701,140211,701
140211706,140211,706
140211617,140211,617
140211616,140211,616
140211615,140211,615
140211614,140211,614
140211618,140211,618
140211708,140211,708
140211703,140211,703
140211802,140211,802
140211803,140211,803
140211804,140211,804
140211805,140211,805
140211806,140211,806
140211807,140211,807
140211808,140211,808
140211809,140211,809
140211810,140211,810
140211949,140211,949
140211613,140211,613
140211801,140211,801
140211612,140211,612
140211601,140211,601
140211610,140211,610
140211611,140211,611
140211201,140211,201
140211501,140211,501
140211503,140211,503
140211504,140211,504
140211505,140211,505
140211506,140211,506
140211507,140211,507
140211508,140211,508
140211509,140211,509
140211510,140211,510
140211502,140211,502
140211512,140211,512
140211511,140211,511
140211608,140211,608
140211606,140211,606
140211605,140211,605
140211607,140211,607
140211603,140211,603
140211602,140211,602
140211513,140211,513
140211604,140211,604
140211609,140211,609
140301605,140301,605
140301510,140301,510
140301606,140301,606
140301604,140301,604
140301603,140301,603
140301602,140301,602
140301601,140301,601
140301511,140301,511
140301505,140301,505
140301508,140301,508
140301507,140301,507
140301506,140301,506
140301504,140301,504
140301503,140301,503
140301502,140301,502
140301501,140301,501
140301607,140301,607
140301436,140301,436
140301509,140301,509
140301608,140301,608
140301620,140301,620
140301610,140301,610
140301435,140301,435
914030104,140301,4
914030103,140301,3
914030102,140301,2
914030101,140301,1
140301910,140301,910
140301801,140301,801
140301703,140301,703
140301702,140301,702
140301701,140301,701
140301619,140301,619
140301618,140301,618
140301617,140301,617
140301616,140301,616
140301615,140301,615
140301614,140301,614
140301613,140301,613
140301612,140301,612
140301611,140301,611
140301609,140301,609
140301434,140301,434
140301209,140301,209
140301432,140301,432
140301407,140301,407
140301406,140301,406
140301405,140301,405
140301404,140301,404
140301403,140301,403
140301402,140301,402
140301401,140301,401
140301210,140301,210
140301408,140301,408
140301001,140301,1
140301207,140301,207
140301206,140301,206
140301205,140301,205
140301204,140301,204
140301201,140301,201
140301202,140301,202
140301203,140301,203
140301433,140301,433
140301208,140301,208
140301410,140301,410
140301409,140301,409
140301412,140301,412
140301431,140301,431
140301430,140301,430
140301429,140301,429
140301428,140301,428
140301427,140301,427
140301426,140301,426
140301425,140301,425
140301424,140301,424
140301411,140301,411
140301422,140301,422
140301423,140301,423
140301420,140301,420
140301419,140301,419
140301418,140301,418
140301417,140301,417
140301416,140301,416
140301415,140301,415
140301414,140301,414
140301413,140301,413
140301421,140301,421
140302501,140302,501
140302403,140302,403
140302404,140302,404
140302402,140302,402
140302201,140302,201
140302203,140302,203
140302101,140302,101
140302002,140302,2
140302001,140302,1
140302401,140302,401
140302102,140302,102
140302202,140302,202
914031103,140311,3
914031102,140311,2
140311410,140311,410
140311419,140311,419
